artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Shiah Maisel,02adgNnDNvURUhLFJoY7E5,Gone Too Soon,0.1,0.629,223420,0.478,0.0,11,0.123,-6.553999999999999,1,0.0376,113.893,4,0.206,37
Cadet,1fp2uoWXPca3mIdxRHIgQm,Advice,0.201,0.911,192571,0.529,0.0,9,0.1009999999999999,-7.996,0,0.3279999999999999,105.067,4,0.76,76
Zo,14Qr2no2Gbpl59FKXUHtTn,Z02,0.0409999999999999,0.866,147021,0.5429999999999999,0.000173,1,0.105,-6.64,1,0.316,139.07399999999998,4,0.289,38
Star Cast,3G1fGeYy4vdBgey73jvvhz,All I Need - From “Star” Season 3,0.855,0.56,155760,0.422,0.0,0,0.1119999999999999,-8.948,0,0.0598,92.043,4,0.5479999999999999,41
Neumodel,1XiAoBZIBQAFUHWTVRHBg7,Go On,0.742,0.7829999999999999,181787,0.687,0.00464,0,0.125,-6.459,0,0.0798,119.96,4,0.508,40
Pinkfong,2gFIUjs07sAURWduICHg7Y,Christmas Baby Shark,0.698,0.7659999999999999,83068,0.711,0.0,7,0.583,-6.401,1,0.0747,116.044,4,0.861,33
Verbus,3UADr5hqpveJTBHXKbdA23,Trust in Me,0.1009999999999999,0.74,163163,0.5920000000000001,1.44e-05,0,0.45,-8.275,1,0.181,121.002,4,0.119,68
SKI MASK MAFIA,5cJDUdaGYl1tW3sVh6JgVy,F.a.M.E,0.207,0.7390000000000001,372235,0.6609999999999999,0.0,9,0.0849,-7.545,1,0.183,144.033,4,0.575,17
Frédéric Chopin,5W851xrIaUUWmSUF5mlPYA,"Nocturne in E-Flat Major, Op. 9 No. 2",0.992,0.456,263027,0.0324,0.92,10,0.0876,-27.258000000000003,1,0.0385,64.814,3,0.0594,12
Ikson,57mYDr5l9wKhQUsFCs7Mf6,Last Summer,0.228,0.664,166583,0.939,0.0341,0,0.048,-3.594,1,0.0805,179.99900000000002,4,0.358,49
IAMPAUL,6YyH1XmplIweW76Npqkq1k,Loop 9,0.205,0.687,161636,0.514,0.884,2,0.106,-9.447,0,0.144,182.18400000000003,4,0.606,31
Delayde,7svJ308NOS6EMHd7D1YZnw,amber,0.424,0.928,117761,0.305,0.7340000000000001,11,0.0792,-16.385,0,0.223,133.98,4,0.2339999999999999,45
Alok,1UTXQrmAL4oladIwc1PWSh,Metaphor,0.0213,0.5670000000000001,202000,0.951,0.302,8,0.1009999999999999,-5.087,0,0.0388,138.03,4,0.267,69
Johann Sebastian Bach,44xRtAzS8hz3JBrrjTpube,"The Well-Tempered Clavier Book II: The Well-Tempered Clavier Book II: Fugue VI in D Minor, BWV 875",0.763,0.261,117693,0.353,0.0933,1,0.1009999999999999,-17.223,0,0.0384,119.779,4,0.772,22
The Rock Music,65CJrAwgpKNnlRJfdanrus,"Burn For You - From ""God's Not Dead: A Light In Darkness"" Soundtrack",0.000321,0.108,303067,0.6940000000000001,0.000183,2,0.0826,-5.7860000000000005,1,0.039,70.23100000000001,1,0.1639999999999999,24
Sharks In Your Mouth,2JOzlFoApZ7Opu7wHmPhux,This Is Gonna Hurt,0.000403,0.449,226286,0.964,0.0,10,0.1159999999999999,-2.7689999999999997,0,0.0656,105.019,4,0.183,32
Super8 & Tab,6nG88toQf2fNWnRArfANwJ,Helsinki Scorchin' - Super8 & Tab 2019 Remix,0.000179,0.5589999999999999,182769,0.7390000000000001,0.8170000000000001,9,0.151,-5.348,0,0.0347,129.96200000000002,4,0.153,42
múm,5P4Yenz75SAXJm6iZxlUC3,Evaporate - Live in Berlin,0.909,0.688,258420,0.435,0.88,5,0.102,-17.917,0,0.0599,185.97,4,0.363,34
Lincoln Durham,3DDF7MmIe938lTRjx135qW,Grave,0.0147,0.659,230199,0.631,0.0,5,0.151,-6.957000000000001,0,0.0362,120.073,4,0.39,19
Shawn Mendes,6Pce5yn5oOSDB6hZm8Ou2U,In My Blood - Acoustic,0.733,0.57,212933,0.519,0.0,5,0.139,-5.671,1,0.0309,139.701,4,0.24,72
Francesco Yates,6GBDUgjh9AWmZnAhv9qmZj,Do You Think About Me,0.0069099999999999,0.8290000000000001,193166,0.878,0.0,7,0.0902,-2.835,1,0.0346,119.993,4,0.946,38
Wolfgang Amadeus Mozart,2nb3eQj6mXWoBiDUnaf19r,"Piano Sonata in A Minor, K 310: Piano Sonata in A Minor, K 310: I. Allegro maestoso",0.99,0.345,339253,0.111,0.904,9,0.104,-23.528,0,0.0428,132.17700000000002,4,0.332,22
drkmnd,0IMx85ZAy83JA2967gslrd,Apricot Cocktails,0.805,0.653,68828,0.151,0.912,6,0.345,-17.514,1,0.364,147.83100000000002,4,0.609,26
Abhi The Nomad,1E8t8Gtb6BQfMMpEgVNyIh,So Long,0.267,0.899,211000,0.573,4.67e-06,9,0.0854,-5.47,1,0.0556,120.006,4,0.826,50
Terrell Morris,5jgvRec3QQ9kHoMsyHS6ou,Me 4 Prez,0.401,0.831,218571,0.385,0.0,5,0.109,-9.879,1,0.225,140.02100000000002,3,0.598,35
The Indians,7FqTfrMAuaMqJLEujXvfTV,Magic Kids,0.812,0.211,186133,0.362,0.882,2,0.074,-7.747999999999999,0,0.0327,101.513,4,0.0362,24
Audrey Assad,0ZoNpycWGCmmXQ5JJxzSlH,River (feat. Propaganda),0.00983,0.345,247617,0.775,0.000421,9,0.242,-7.879,0,0.0621,150.02,4,0.2689999999999999,36
Pestilence,38FTDyAUGDMsWitGDGsj81,Non Physical Existent,3.42e-06,0.4379999999999999,208387,0.954,0.769,0,0.0567,-6.17,1,0.0643,100.004,4,0.456,27
Elise Magnefold,1uSaD0JKNb5o8Wv29zULwf,Heavenly,0.957,0.209,179015,0.0692,0.868,2,0.115,-23.987,0,0.046,68.543,3,0.0695,72
Daz Dillinger,5fuupKPbkwp8pDA8Zk1juL,Hard Life (feat. The Twinz & Shon Lawon),0.0151,0.7040000000000001,283160,0.944,0.0,2,0.318,-2.971,1,0.331,91.492,4,0.421,15
Neffex,5npN49vQuDYfx1T48JyRQg,Judge,0.43,0.913,144000,0.7140000000000001,0.0,5,0.113,-5.0569999999999995,1,0.181,130.02700000000002,4,0.575,37
Olivver the Kid,1Ree7olX74fsVs442GhCq1,Bitter,0.127,0.539,230766,0.304,0.0,5,0.154,-12.892,1,0.037,142.114,4,0.209,27
Banda El Recodo,58M23yvItJBuCsxdT3MYXO,Clave Privada,0.499,0.8270000000000001,175920,0.498,0.0,8,0.0757,-5.831,1,0.0391,98.512,3,0.968,48
Joel Baker,0OgbPJ2XKxt7Yj05Z0XOVW,CMWIF,0.5379999999999999,0.439,196714,0.3939999999999999,0.0,11,0.107,-10.345,1,0.326,86.008,1,0.415,45
Cherrie Bothner,1pg0md89lGmd1e6mdozyVE,Superficial Heaven,0.236,0.413,229642,0.532,3.86e-06,0,0.114,-6.763999999999999,1,0.0288,146.308,4,0.3879999999999999,31
Ncredible Gang,6PlrGEPaisOqBiDlwW6Ic0,"NoBody Else (feat. Nick Cannon, Ty Dolla $ign & Jacquees)",0.188,0.8009999999999999,190746,0.501,0.0,0,0.0211,-6.364,1,0.2689999999999999,140.077,4,0.902,71
Alitaumas,3DFwpItG0Lp3P9k7S5DuvM,Wonderful Day,0.813,0.238,127662,0.151,0.981,0,0.12,-16.891,0,0.0429,157.951,4,0.0296,22
Lola Indigo,2A2Q4CYBcVvBF2OqgJ3OWX,Ya No Quiero Ná,0.12,0.846,192975,0.467,7.6e-05,2,0.0803,-7.178,1,0.173,129.016,4,0.367,69
Kash Doll,4DTAjCuxIPAcN6Woa1V4U5,Ice Me Out,0.0569,0.883,182662,0.486,0.000657,11,0.0837,-9.463,1,0.368,150.001,4,0.427,67
Kailey Nicole,08odOUv9W1GzhEqorUVP7c,Diamonds and Coal,0.0109,0.552,180252,0.915,0.0,4,0.172,-3.626,0,0.0453,112.047,4,0.762,11
Palmbomen II,01Vzla7KuqrPV4861SVQ0q,Pure Tibet,0.0796,0.638,380614,0.928,0.825,10,0.412,-5.696000000000001,0,0.0599,108.028,4,0.337,17
Borislav Slavov,4RpA9BAuMOB9aAxzpebsRa,Divinity - Original Sin 2 - Main Theme,0.961,0.288,219118,0.186,0.479,11,0.113,-16.46,0,0.0344,179.77599999999998,3,0.118,42
Marlon Williams,5JYPThr0ZJ50DuTXFf1uC1,Make Way for Love,0.178,0.489,235678,0.444,0.0374,9,0.245,-8.525,1,0.0248,67.979,4,0.34,40
GusGus,4iVeWdclpv1bRUXFPu5fwr,Featherlight,0.129,0.556,316795,0.753,0.856,10,0.156,-11.173,0,0.057,175.493,3,0.152,41
Tuka,67Au0MeJgzdMrFLwMyMLiJ,Naked Heart,0.506,0.637,228572,0.669,0.0116,0,0.307,-8.857999999999999,1,0.0595,158.02100000000002,4,0.608,38
gizmo,0IMnt5um7TgcbOmYWzfXDl,Uncle Ruckus,0.0078,0.8490000000000001,116364,0.441,0.71,1,0.1119999999999999,-7.45,1,0.208,82.508,4,0.0966,27
Devvon Terrell,1J8AkV9sudelkHWD9OTvaA,She A Dub,0.0403,0.618,181463,0.913,0.0,1,0.176,-3.0189999999999997,1,0.0338,164.028,4,0.437,51
DK (SEVENTEEN),4jAh51yhz3LUtbm1p7vOfY,Missed Connections,0.624,0.356,236230,0.505,0.0,1,0.115,-5.827000000000001,1,0.0295,133.342,4,0.21,46
Robyn,6eWRtO8XaQBKIwccQhXhbZ,Missing U - Weiss Remix Edit,0.0153,0.759,242323,0.722,2.51e-05,5,0.37,-5.732,0,0.0355,122.967,4,0.3929999999999999,26
Binaural Beats,08D1vHTWE3LCmcEMfe0mTQ,Sounds For Deep Sleep,0.846,0.13,138000,0.285,0.959,1,0.584,-22.235,1,0.0557,66.297,4,0.0772,27
Mac Miller,3YnwIp2b99p3e5dsFTXIIx,Dunno,0.768,0.622,237093,0.2289999999999999,0.0090599999999999,1,0.134,-11.322,1,0.0445,81.87,4,0.0998,70
Papa Roach,1SNipdzMky2C2LwvoVRzsv,Elevate,0.0226,0.6659999999999999,191565,0.775,0.0,2,0.254,-5.457999999999999,0,0.0979,144.998,4,0.59,71
Smuv,4L6BXnGCdCVKY81qSmhRpG,A Pasito,0.768,0.852,92500,0.0763,0.861,11,0.11,-14.561,0,0.1169999999999999,83.458,4,0.861,51
Happy Moon,4xZ4ucmEqNuGLKsVJUo17T,When I Met You,0.176,0.551,87159,0.41,0.752,0,0.0944,-8.691,1,0.0378,119.969,4,0.158,34
Lil Baby,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,0.0012699999999999,0.964,154024,0.487,6.57e-06,10,0.115,-6.071000000000001,0,0.421,127.05,4,0.107,86
Vague003,4mM42bWbKCc4qIeBNpedMN,Yvonne,0.3279999999999999,0.341,211784,0.4429999999999999,0.8109999999999999,10,0.382,-10.725,0,0.0379,129.908,4,0.0574,36
Dave Koz,3hJtyaTpnSo7l3q1cGVygY,If Not for You,0.332,0.455,301688,0.497,0.00276,0,0.0939,-9.565,1,0.0345,163.861,4,0.25,33
Remmy Valenzuela,36aEJWKKK2VLcIUL9xmFJh,Te Invito,0.441,0.816,167173,0.767,0.0,0,0.0513,-6.662000000000001,1,0.0484,109.983,3,0.932,56
JRAFFE,5GMzJVSCXcv60S65J9crDb,California,0.00748,0.823,190701,0.764,7.58e-06,6,0.0709,-3.825,0,0.0399,114.013,4,0.973,44
Darius Rucker,15n9S9aNx80ObTRJuG5myl,Lucky Man (20 Years of Hits Version),0.0216,0.583,193217,0.597,0.0,4,0.243,-6.119,1,0.0296,134.092,4,0.6,14
Dima Lancaster,16PHomVN0geZwHTQYX67WG,Ref:rain,0.287,0.467,90769,0.727,0.0,2,0.3879999999999999,-4.336,1,0.0331,156.115,4,0.7440000000000001,23
Yuvan Shankar Raja,3oaJIrjlHgQkXHdIfBS0jg,Miss You Papa,0.198,0.417,93033,0.307,0.00197,0,0.109,-8.797,0,0.0272,80.05,4,0.123,30
Ashley McBryde,3Ix9DfZeBvnsR1XUqsG1hc,El Dorado,0.0159,0.389,238787,0.932,0.0602,2,0.2269999999999999,-3.377,1,0.0638,155.126,4,0.3929999999999999,39
Niños Mutantes,3UhwyUI2oWfmisu3TZEwE3,Segunda Oración del Desierto,0.102,0.436,200550,0.809,0.405,5,0.16,-5.088,1,0.0282,160.056,4,0.462,36
Scotty McCreery,34DFpyq5NJJ79GnGbbJH3p,This Is It,0.254,0.557,230973,0.511,0.0,8,0.099,-6.787999999999999,1,0.0291,156.042,4,0.602,76
Cavo,0K4G4wFVjFI5ZPlJdrujak,Wreck Me (Bonus Track),0.000755,0.633,196500,0.379,0.851,1,0.106,-17.495,1,0.0289,119.984,4,0.603,21
YS Lost,4u0kl7ufwDmhsTWRKe6KsD,Shooting Stars,0.228,0.659,173744,0.885,0.0,11,0.163,-6.851,1,0.0397,77.499,4,0.701,11
Sauce Boss,0LIElAqiR5saqsAeCgWhCb,Run up on Me (Extended),0.0306,0.753,131558,0.782,3.34e-05,1,0.113,-5.007,0,0.39,106.004,4,0.3279999999999999,48
Ben Prunty,3eG4ICvNEPVJfhPmpZRcHf,A.C.I.D.,0.76,0.642,284571,0.345,0.89,6,0.0992,-18.512,0,0.0376,139.981,4,0.0428,30
Ultimo,3f2b204xj4jZdoHjo9wj0W,Poesia senza veli,0.752,0.7390000000000001,218167,0.519,0.0,8,0.222,-7.461,0,0.125,81.991,4,0.255,71
Sia,3Y7a0typ6ik1KscmebXd6D,No New Friends,0.0648,0.7240000000000001,175823,0.7020000000000001,0.000256,7,0.121,-4.622,1,0.0429,106.044,4,0.688,85
Jack White,0iCUBrpsGH8xtIBE9Yy0iZ,Ice Station Zebra,0.304,0.5479999999999999,239587,0.612,0.00217,5,0.173,-9.841,0,0.22,97.368,4,0.555,39
Joe Satriani,2a8LnjhI2beznBEjH9DDVX,What Happens Next,0.00915,0.584,264373,0.652,0.852,3,0.138,-6.605,1,0.0253,99.98,4,0.139,40
Sigala,6iMoJ3UdrO2ZjzzcaN8Eom,Somebody,0.0938,0.675,238667,0.8490000000000001,0.0,0,0.121,-3.841,1,0.0675,100.111,4,0.6809999999999999,72
A Boogie Wit da Hoodie,3J5YrOvX2A0EA0j4BARQ9o,Look Back At It,0.407,0.7909999999999999,179449,0.5870000000000001,0.0,3,0.148,-5.075,0,0.0413,96.057,4,0.536,81
Johann Sebastian Bach,6tr0XinAWMc4XmB009M14Z,"Cello Suite No. 4 in E-Flat Major, BWV 1010: II. Allemande",0.92,0.254,279520,0.16,0.8390000000000001,0,0.346,-17.697,0,0.0536,95.639,3,0.556,16
Shun Yu,0XRVVoqqgIwIAXR8jO49DC,"Sonata in C Minor, K. 457: ""First Movement"" (Wolfgang Amadeus Mozart)",0.989,0.45,262961,0.0259,0.902,0,0.0745,-30.37,0,0.0409999999999999,92.156,4,0.43,19
Babysounds,1SvhT0uXmV8W4J2Oze3J7O,Rain Static,0.802,0.2289999999999999,75611,1.0,0.499,3,0.969,-14.781,0,0.04,73.391,5,1e-05,11
Jim Yosef,1waKqGRguKNa79bUcGZ8Aa,Imagine,0.0339,0.594,180020,0.76,0.104,7,0.53,-7.822,1,0.0498,128.079,4,0.2319999999999999,39
Chief Keef,0c1BsATQzQlomrKTi7mBDd,Sneeze,0.00483,0.643,176584,0.8170000000000001,0.0,11,0.284,-3.213,1,0.135,75.429,4,0.421,53
Panic! At The Disco,1FlIzyCvRFQUE4pc7PiaIo,High Hopes - Don Diablo Remix,0.0216,0.59,185714,0.888,0.0,5,0.487,-2.8510000000000004,1,0.0765,126.094,4,0.288,70
Blueface,0lYAit4ExwX3Kr8W6AaBw3,Dead Locs,0.369,0.8190000000000001,133885,0.43,0.0,8,0.109,-12.481,0,0.512,103.973,4,0.531,69
Jennifer Lopez,0ifLplTQxXkFZKMQpWCHii,Te Guste,0.119,0.877,222787,0.619,0.0,9,0.088,-6.692,0,0.233,138.109,4,0.222,72
Lud Foe,6aGcg3GDDOjLH3kW1Th8vc,Could've Bought,2.51e-05,0.66,194365,0.551,0.0,1,0.166,-9.429,1,0.332,167.646,4,0.38,36
Yuvan Shankar Raja,0Tm5ER6IrGfmW0yZ5lkQli,Rowdy Baby,0.281,0.6679999999999999,281440,0.703,0.0029,10,0.159,-8.192,0,0.1989999999999999,176.889,3,0.588,60
Kevin Flum,4fVI33zMkdqS2UPzAX5kWC,Stocks,0.00615,0.8220000000000001,164000,0.861,0.0,1,0.407,-2.619,1,0.158,119.456,4,0.523,25
Broken Bells,5C5Fle0gDOcUchmj4RgVH5,Shelter,0.00658,0.466,239010,0.857,0.018,2,0.173,-6.5089999999999995,1,0.0375,170.002,4,0.56,62
Cadence Weapon,4gaiLlIpy2qRvw9jpuwsKs,My Crew (Woooo),0.377,0.682,193306,0.83,3.96e-06,6,0.196,-2.6689999999999996,0,0.247,75.082,4,0.81,25
ApoRed,5ncGxDDyg2ByJCAxLQD9Zx,Billo,0.498,0.736,204771,0.757,4.17e-05,2,0.151,-7.587999999999999,0,0.12,109.114,4,0.757,49
Yonder Dale,1FRVGWDPWc2in7RFXCWHyb,Uncertain Changes,0.982,0.2319999999999999,164350,0.115,0.893,11,0.0873,-21.603,0,0.0365,90.021,4,0.0991,27
L.A. Salami,3XWBt25hScnOAYFNyhzx99,England Is Unwell,0.59,0.461,260570,0.498,0.0,6,0.1939999999999999,-7.534,1,0.0479,122.124,4,0.476,21
Folded Dragons,4Kw5EPJcNf0sd2iCsmKpWw,Second Guessing,0.192,0.365,189525,0.768,0.0,8,0.105,-3.612,0,0.191,149.82399999999998,4,0.348,27
Dontcry,6LVFzyxrfA52j7DlsKzNnI,A Cold One,0.174,0.773,116782,0.259,0.474,0,0.125,-13.29,1,0.364,74.367,4,0.715,17
Wolfgang Amadeus Mozart,1Pei5EJaXQYFHFtP0VxpsE,"Violin Concerto No. 4 in D Major, K. 218 - Cadenza: Giovanni Sollima: 3. Rondeau (Andante grazioso - Allegro ma non troppo)",0.966,0.402,444788,0.0639,0.416,2,0.0868,-22.973000000000003,1,0.0597,94.362,4,0.427,20
Rob Zombie,5wIDgNIua8J6g9C1HkMYLB,More Human Than Human - Live At Riot Fest / 2016,0.00187,0.5479999999999999,262347,0.946,0.000721,8,0.441,-4.084,0,0.0819,101.044,4,0.391,28
Lirp,1xnPmJeQXkRhds4xmLbsSR,Summer,0.172,0.7959999999999999,63326,0.682,0.867,10,0.0884,-10.278,1,0.0576,110.007,4,0.6,18
Dirty Mailman,0GKjWOnY6Zh8gRfIF2UYDk,Junk Yard Dog,0.00341,0.805,62414,0.246,0.8059999999999999,1,0.0971,-14.907,1,0.0733,123.96,4,0.43,61
Kane Brown,7rdUgpYliIDq3Z9eoFn5MJ,Work,0.584,0.596,185760,0.5,0.0,2,0.11,-8.701,1,0.0335,82.954,4,0.434,59
Exitmusic,4ULdm5A8dHctyTp1DoTrQs,To the Depths,0.0788,0.306,285033,0.5720000000000001,0.0513,0,0.127,-11.063,1,0.0422,144.108,3,0.15,13
Lester Nowhere,1Pfi65ofIHYvTf1bUlVHkt,Checks,0.7190000000000001,0.584,116442,0.6859999999999999,0.883,0,0.203,-8.006,1,0.0683,153.954,4,0.7120000000000001,48
Konac,4zPbiVPaOkQp4N7OZKsQhv,Flutter,0.529,0.3289999999999999,252029,0.7759999999999999,0.0,4,0.293,-3.863,1,0.0507,170.143,4,0.258,29
Meek Mill,45CCe4gu08OYG1I4MH8TU6,Trauma,0.0284,0.682,238203,0.639,0.0,8,0.1969999999999999,-4.406000000000001,1,0.292,89.09,4,0.183,65
Ian Gillan,7Esvq1WTkJsAKdecZvDt0P,"Gethsemane (I Only Want To Say) - From ""Jesus Christ Superstar""",0.437,0.216,335573,0.718,0.0,8,0.275,-6.906000000000001,1,0.078,68.39,4,0.262,20
Ludwig van Beethoven,6b5uqtDRoYMz1pn4yX9ZQk,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"" (Remastered): I. Allegro ma non troppo",0.8390000000000001,0.356,597187,0.0814,0.48,5,0.113,-17.680999999999997,1,0.0338,107.781,4,0.151,21
Ramin Djawadi,1vo1JRlIpZ7o2Q0LxDnTQM,Plight of the Refugees,0.52,0.109,114587,0.247,0.7829999999999999,9,0.211,-16.311,0,0.0417,79.24,5,0.0276,22
AJ Mitchell,7FjKU2mfpEpvKIbx8naZRk,Used to Be,0.723,0.471,174793,0.474,0.0,5,0.0964,-6.355,1,0.0382,120.656,4,0.262,72
Kash Doll,42N2niihNAqE2Os1Cw5nqj,Ice Me Out - Remix,0.0546,0.861,240773,0.474,0.000637,1,0.0863,-9.773,1,0.347,154.982,4,0.575,60
Makiko Hirabayashi,6mmU74O3YKtVC4KBl4RHiY,Dance of the Praying Mantis,0.939,0.513,106960,0.0592,0.718,6,0.0772,-27.451,0,0.1,100.773,3,0.0778,35
WWE,4oI9SOMQK2wthNjYOrl2Up,The Rising Sun (WrestleMania 34 Performance),0.0114,0.218,230790,0.8859999999999999,0.972,2,0.141,-3.901,0,0.0639,160.039,4,0.363,36
Matt Berninger,6feFeOFIvBbrB5BL72mt2f,All I Want,0.8109999999999999,0.384,217632,0.455,4.04e-06,0,0.15,-7.422000000000001,1,0.0371,137.88,4,0.103,44
Vance Joy,7oekneJCJO74ycdLzdk16v,Lay It On Me,0.1009999999999999,0.733,215493,0.6629999999999999,6.98e-06,5,0.0694,-5.766,1,0.0322,127.974,4,0.53,67
Quentin Miller,1ko344MaFzTcKBN4b7ZzHh,Cyan,0.149,0.7440000000000001,206211,0.3379999999999999,0.0003259999999999,9,0.354,-11.768,0,0.256,144.851,4,0.349,24
Luttrell,04XC45vZhjEueHDRBFR9I5,Intergalactic Plastic,0.0042899999999999,0.5579999999999999,379433,0.529,0.619,4,0.0452,-9.403,1,0.0304,121.991,4,0.0571,26
Binaural Beats Sleep,4bKrl3CD45Whffph7V1YxJ,Isochronic Tones Sleep Aid,0.96,0.115,102000,0.00021,0.951,1,0.111,-43.027,1,0.0579999999999999,71.483,3,0.107,14
Dua Lipa,2lOuvydCaSk8asn1HxBO9r,Be The One,0.1169999999999999,0.6609999999999999,202915,0.6509999999999999,1.32e-05,7,0.0559999999999999,-3.771,0,0.0499,87.46,4,0.368,60
Ludwig van Beethoven,1sSvScu0Pk0YbN5Mh6Eb8W,"Sonata No. 5 in D Major, Op. 102, No. 2: I. Allegro con brio",0.989,0.38,407240,0.0803,0.848,9,0.113,-23.048,1,0.0422,132.935,4,0.296,29
Kevin,2KPkXTJJMYF3R5kOC0Z7z5,Altijd Real,0.446,0.901,137059,0.547,0.0166,0,0.13,-5.191,1,0.132,106.116,4,0.5329999999999999,47
Sabor-Mix,6YZcE7SSIlKHpCwCEFdHgI,Dame a Beber,0.235,0.687,241920,0.514,0.00131,1,0.325,-7.039,0,0.0261,129.963,4,0.369,33
Caitlyn Smith,5Z6pETxFAqWdFe5wABzXqH,Tacoma,0.693,0.456,239160,0.375,0.0,7,0.0971,-7.148,1,0.0315,77.021,3,0.183,38
Yellow Claw,3TnTzFTNrVEsNiPl9zCVA0,Beastmode - Bellorum Remix,0.000258,0.662,180000,0.958,0.266,1,0.653,-3.0660000000000003,1,0.0488,160.016,4,0.506,35
Cosmic Gate,6HM3ywj15qFhjFFRgI2np7,Awaken (ASOT 885),0.0236,0.551,273482,0.718,0.0661,8,0.0872,-11.869000000000002,0,0.0521,130.0,4,0.386,19
The Magician,0o2el1JhM33FB7iO1kI7EP,Las Vegas - Endor Remix,0.00106,0.807,246613,0.929,0.0388,6,0.0659,-5.834,1,0.0459,125.002,4,0.889,16
A Boogie Wit da Hoodie,0Veyvc3n9AcLSoK3r1dA12,Voices In My Head,0.0555,0.754,142301,0.6629999999999999,0.0,6,0.1009999999999999,-6.311,0,0.427,90.195,4,0.207,70
Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),0.934,0.351,200186,0.296,0.0,4,0.095,-10.109,0,0.0333,115.284,4,0.12,92
Paté de Fuá,4d51QRhki1EM2qaNYYjfvK,Estos Celos,0.427,0.7559999999999999,209402,0.68,0.267,1,0.128,-7.24,1,0.0312,110.036,4,0.94,45
Paul Alexander Nolan,2ZEK6aK671tRYnZ2qyl4Yx,One Particular Harbor,0.3879999999999999,0.69,169916,0.773,1.23e-06,4,0.0571,-5.151,1,0.0888,98.066,4,0.6659999999999999,13
Lil Peep,1BCBBO8VUEFOb6RBct4XDp,Broken Smile (My All),0.0459,0.545,280520,0.517,0.00724,0,0.15,-8.681000000000001,0,0.0359,120.044,4,0.115,71
Dance Gavin Dance,4sykUbPIpLYRfZk1ljZcpj,Midnight Crusade,0.00123,0.421,209028,0.982,2.25e-06,11,0.162,-3.569,1,0.171,195.93400000000003,4,0.502,60
Felix Cartal,53hNIcq8OLj9OUNvQ4ulFM,Love Me,0.0506,0.754,194872,0.8240000000000001,7.92e-06,5,0.108,-2.4530000000000003,0,0.039,116.978,4,0.613,68
Scarlxrd,03hDlhgcuWhrcwv7evFH0K,TELL ME YXU LXVE ME,0.000683,0.173,150094,0.958,1.3e-05,7,0.774,-1.841,0,0.1159999999999999,95.219,3,0.204,47
MOMOLAND,5lg0NSqInqMk1SdZFaM8F4,Fly,0.02,0.774,185501,0.772,0.0001149999999999,1,0.0738,-4.499,0,0.0347,120.043,4,0.531,42
Anonimus,6Yi4Yvl7JbTFYRZslkc9jL,Aprovecha - Remix,0.302,0.809,332800,0.782,0.0,9,0.306,-4.638999999999999,0,0.0413,88.01100000000001,4,0.914,40
Rim'K,2XESFfYekQ0mRau2GXjT3E,Air Max,0.35,0.83,205554,0.604,0.0,1,0.098,-7.23,0,0.425,141.987,4,0.517,68
Michael Abels,3mzIYs5aRJ0SfNtz4E1cdo,Ballet Memory,0.29,0.149,71187,0.0952,0.992,0,0.142,-17.893,0,0.0443,137.148,4,0.0307,43
Cedric Gervais,5X9hSHuscqZsPh3sQvSuvP,One Night - Superlover's Sex In The Disco Remix,0.00382,0.802,228333,0.7140000000000001,0.696,5,0.0539,-7.275,0,0.0589,126.02,4,0.419,34
Maikel Delacalle,07w6jp4Fq8GGqhLoDYoVkb,Replay,0.203,0.726,217104,0.8,0.000175,11,0.107,-5.858,0,0.0588,109.984,4,0.765,75
NOTD,7FjZU7XFs7P9jHI9Z0yRhK,So Close,0.121,0.7,190302,0.872,7.08e-06,10,0.103,-5.896,1,0.0666,125.03,4,0.7609999999999999,84
Armin van Buuren,2JZe7uKRmtnnxWWx1K0um2,A State Of Trance (ASOT 901) - Outro,0.0056799999999999,0.261,35737,0.866,0.0,11,0.37,-11.375,0,0.431,167.653,5,0.26,23
Andrew Bayer,4BxTEtagSJC7qLJTbMUiQZ,My Last Life (ASOT 902) - In My Next Life Mix,0.00139,0.478,189240,0.858,0.00454,11,0.193,-11.921,0,0.11,130.042,3,0.489,30
Abhi The Nomad,0MDuXbG3DQVH6PHfI2uahT,FLUSH,0.21,0.836,142979,0.643,0.0,7,0.0829,-7.46,1,0.355,94.237,4,0.9,46
Es-K,49dRUq72ysRZez359wJTZB,Phase,0.0706,0.706,168791,0.528,0.86,5,0.1,-10.493,0,0.0442,91.042,4,0.4479999999999999,47
Intocable,6d2Ap8hlvfbPTjVQYFIbJV,No Van A Entender,0.0257,0.603,188280,0.727,1.93e-06,4,0.13,-6.443,0,0.0507,95.102,4,0.653,54
Benno Blome,6ZaQbraw1dXCrBDcKzdUjV,People Keep On,0.00112,0.8059999999999999,450954,0.612,0.6559999999999999,9,0.102,-10.811,1,0.0613,119.99,4,0.372,13
Tchami,1PLyKMuxbEgupMgPzwUBN8,Afterlife (Alesia Remix),4.34e-05,0.722,80000,0.982,0.768,7,0.214,-4.84,1,0.408,120.033,4,0.579,35
